month,refinance_incentive,seasonality,hpa,smm
143,-1.1836888512326298,-0.6714067592890729,2.3280028746720167,0.0
144,-1.1652254653793992,-0.20876877721385068,2.3017151235879787,0.0
145,-1.139237185954557,0.31026686602982334,2.263758490510294,0.0012600407252755502
146,-1.061054898776826,0.7454857344871837,2.271278179834104,0.0
147,-1.1847499698646342,0.9793160025004483,2.2883659786229624,0.0
148,-1.316795631173062,0.9485897940953669,2.3821745205837566,0.0
149,-1.2646014746113723,0.6616076143270895,2.429695712493059,0.0
150,-1.2349030072880536,0.19589601650476296,2.400850529709939,0.0
151,-1.2098537222534658,-0.32273574165249735,2.355929796142521,0.0
152,-1.1752089013037683,-0.7541823313780631,2.3805257547178464,0.0
153,-1.2432113734616175,-0.9818909859969785,2.3145140943668143,0.0
154,-1.2199860037455172,-0.9443475475028978,2.406087032659532,0.0
155,-1.1906787564156491,-0.6516941556905991,2.465059038695596,0.0
156,-1.2621138982182858,-0.1829894085530259,2.441600256090361,0.0
157,-1.0755364471038102,0.33514885445180537,2.3559435296358173,0.0
158,-1.0281531550126315,0.7627486193793788,2.423637148344088,0.0
159,-1.1472835047328962,0.9842963167202448,2.417910156081457,0.0
160,-1.0816281438695132,0.9399421349554999,2.47980097168013,0.0
161,-1.1790963108922454,0.6416680962436203,2.400079588740412,0.0
162,-1.1003878505180003,0.17005118338401912,2.370110837592723,0.0019278282081925018
163,-0.9845282926172598,-0.3475040596692884,2.370373022578632,0.0
164,-1.066596524452431,-0.7711831183934876,2.3727220522668695,0.0
165,-0.9702589115279987,-0.9865315790731606,2.350218778692907,0.0
166,-0.9289808188343488,-0.93537431762776,2.381361275310282,0.0
167,-0.8467748028348998,-0.6315311683055282,2.3279802538411523,0.0
168,-0.6570955045695052,-0.15708357648599805,2.320861279590088,0.00044292025277102066
169,-0.6816343161697922,0.35979922255185637,2.3268760611756827,0.0016653892606714132
170,-0.7570079326055411,0.7794843710935055,2.35259800287862,0.006943491033181037
171,-0.8459593755680935,0.9885963868433459,2.3881787467830646,0.012044932391147713
172,-0.9275404040646373,0.9306448847548211,2.331946642191171,0.006399134774602486
173,-0.9352505750060477,0.6212851233517751,2.25524093365439,0.0
174,-0.9011353775243833,0.14408882842388462,2.3191247747493153,0.0
175,-0.8734662975913814,-0.3720322187205949,2.335740475348295,0.008208792921515289
176,-0.7907479726877791,-0.7876509431750346,2.2983161485204673,0.0
177,-0.7894477834999885,-0.9904903832698494,2.3758737472965934,0.0
178,-0.6440943757842567,-0.9257546534960309,2.3816574790112366,0.0
179,-0.6705600591080523,-0.6109317317111899,2.440622338214428,0.0
180,-0.3985431424490904,-0.1310691844520547,2.443998262284933,0.005539985693708073
181,-0.3359764076725898,0.3842009345378987,2.5470356585290324,0.007427237801894583
182,-0.4216921633142181,0.7956814236040467,2.6348027006511927,0.008079874546836296
183,-0.5287814131203293,0.9922132411047839,2.622354493227239,0.00946638057849182
184,-0.48053417159601075,0.920704468793768,2.670933040774957,0.007617581137929715
185,-0.5028804501285958,0.6004727822601872,2.7032018382542145,0.004786929671851626
186,-0.43148040071938665,0.11802689412644105,2.7716334161308316,0.008035944426965619
187,-0.38415663826203217,-0.39630326747262934,2.7233872431018264,0.0045072392964955865
188,-0.39143952952771943,-0.803574424860658,2.7576898161017485,0.011188681860259262
189,-0.4761189013345599,-0.9937646626698821,2.8106110404442277,0.0
190,-0.6276036238031465,-0.9154952032274201,2.722674066123072,0.0037733338996584227
191,-0.6722551190098486,-0.589910082113604,2.6635111404897835,0.005162795452702722
192,-0.5866152395775014,-0.10496421091589381,2.5615495316017785,0.0
193,-0.565205865164481,0.4083371264633549,2.5480791898795507,0.004120288738384512
194,-0.6897797430356798,0.8113285831788408,2.583956302669349,0.0035717563305403496
195,-0.6724616504505616,0.9951443799079223,2.65907415527415,0.0
196,-0.633929912477678,0.9101277568626326,2.6627788942951387,0.003308514885395503
197,-0.7223156560977912,0.5792454563124958,2.7442096715737034,0.0
198,-0.7069431455032386,0.09188339181273775,2.6752045986629587,0.010432315463442948
199,-0.7011222736586386,-0.4203004322797259,2.590035476695201,0.0037345152845563072
200,-0.8154193034417008,-0.8189425587821095,2.5872580917503702,0.0011291927957269715
201,-0.7796405674068725,-0.9963521544290405,2.6064613641973353,0.0
202,-0.7235621147700491,-0.9046030570958126,2.6048266267926308,0.0
203,-0.6152569904525214,-0.5684807475088388,2.501454521790637,0.0
204,-0.5098767852490311,-0.0787866969428475,2.4969985198149978,0.006849400656074726
205,-0.6476437220447402,0.43219111788168846,2.431775044789755,0.0
206,-0.7414262260362525,0.8264150361149828,2.465258672231257,0.007799060155174318
207,-0.6899226993153865,0.9973877775519284,2.483588584536099,0.004954035079733436
208,-0.6385441042241656,0.8989220584938568,2.4365945952197317,0.004722813360677446
209,-0.5870393355935608,0.5576178156470838,2.4109012493528965,0.009423904706087454
210,-0.2017661865280887,0.06567638917518184,2.3579405732584493,0.013230255919261231
211,-0.144677135458772,-0.4440071287765927,2.3548066183947904,0.007791204054635779
212,-0.0311205714407121,-0.8337447240702636,2.4025637344198527,0.015810641436495385
213,0.06427960490860814,-0.998251070339885,2.3532774321030754,0.005595574972679401
214,0.12941873003918794,-0.8930857426292362,2.3784797578789676,0.01595958343811683
215,0.09789180557515338,-0.546658537642826,2.3519668769603452,0.016893983467051548
216,0.17378872762448014,-0.05255473373071642,2.312323235347228,0.016289915157960525
217,0.09650620617072295,0.4557464233742488,2.3069717173495006,0.020453464786195294
218,0.07282434549672205,0.8409303562121677,2.2552096012285316,0.013915990011525829
219,0.02428799071381171,0.9989418836317306,2.2275271359611724,0.024555658600391737
220,0.032475404652443966,0.8870951179104184,2.16763324133173,0.01849573948304949
221,0.26394126131979484,0.5356048070585445,2.2658694979775493,0.01987497315504852
222,0.07721474206062005,0.039423997791097454,2.267632675576136,0.02152172631050461
223,0.1458407610980714,-0.46740697333963704,2.2326464001765065,0.011523354702902458
224,-0.015430826020893785,-0.847970690995116,2.243345395713218,0.0028959143342151836
225,-0.06262401259983713,-0.9994600980675865,2.2377289932286764,0.00044253137650315886
226,0.04627104709689948,-0.880951219407595,2.226680513252015,0.014004075628132242
227,0.05269904900644576,-0.5244585337763584,2.2573888482541866,0.006544319245274082
228,-0.05507542878648486,-0.026286450106956984,2.2952642337565514,0.022131558551170445
229,-0.1266057997124817,0.4789867639433299,2.2687391763760254,0.003990649138800458
230,-0.05864602481901411,0.8548645119782278,2.2399482643437914,0.026063580433648634
231,-0.13168268799072777,0.9998056241094911,2.2261956794862092,0.01787285305571841
232,-0.1100368290325303,0.8746551086738588,2.11109962124943,0.015911172645865588
233,-0.1054796450421489,0.5132216436680691,2.035340068139502,0.011802600019731622
234,-0.17063967980273065,0.013144360605814904,2.1036837815117284,0.012855976341758273
235,0.04375472912980194,-0.4904837944096756,2.1859321671867926,0.012606366432797006
236,0.10714663136160306,-0.8616106280355457,2.173480365208974,0.017698349627554892
237,-0.09536762730415767,-0.9999784020568753,2.202308213361762,0.008068510113666192
238,-0.0767221958272149,-0.8682078735618077,2.217870721088939,0.009311766965133927
239,-0.1429008423040537,-0.5018960782624416,2.371814761511701,0.00755807122456084
240,-0.0576575088244313,-4.898587196589413e-15,2.42779350708343,0.013417708719072873
